,Costs
3619,50560.0
3620,47878.0
3621,50317.0
3622,50668.0
3623,50866.0
3624,50776.0
3625,50155.0
3626,49012.0
3627,49840.0
3628,50605.0
3629,50146.0
3630,52396.0
3631,49687.0
3632,51136.0
3633,49318.0
3634,50389.0
3635,50857.0
3636,50920.0
3637,50326.0
3638,48904.0
3639,50317.0
3640,50065.0
3641,47176.0
3642,49669.0
3643,51199.0
3644,49777.0
3645,48427.0
3646,49660.0
3647,47392.0
3648,49822.0
3649,51658.0
3650,51262.0
3651,48751.0
3652,48742.0
3653,49858.0
3654,50119.0
3655,49534.0
3656,48400.0
3657,50659.0
3658,48085.0
3659,49651.0
3660,48832.0
3661,49525.0
3662,48121.0
3663,49552.0
3664,49822.0
3665,50578.0
3666,49768.0
3667,49903.0
3668,49327.0
3669,50272.0
3670,52873.0
3671,50173.0
3672,51388.0
3673,49822.0
3674,49633.0
3675,50317.0
3676,52666.0
3677,51343.0
3678,49984.0
3679,50983.0
3680,49300.0
3681,50929.0
3682,50767.0
3683,49498.0
3684,51577.0
3685,50299.0
3686,50821.0
3687,49219.0
3688,50128.0
3689,48994.0
3690,49264.0
3691,48598.0
3692,50947.0
3693,48724.0
3694,49444.0
3695,49246.0
3696,51334.0
3697,50686.0
3698,50425.0
3699,49741.0
3700,51055.0
3701,50803.0
3702,49858.0
3703,49975.0
3704,49822.0
3705,49030.0
3706,49615.0
3707,48436.0
3708,48913.0
3709,50200.0
3710,49318.0
3711,49363.0
3712,50470.0
3713,49930.0
3714,50371.0
3715,48724.0
3716,50983.0
3717,48904.0
3718,50830.0
3719,51136.0
3720,49066.0
3721,51586.0
3722,50326.0
3723,49975.0
3724,49408.0
3725,51532.0
3726,49507.0
3727,48391.0
3728,52261.0
3729,51289.0
3730,52126.0
3731,49894.0
3732,50587.0
3733,49885.0
3734,50965.0
3735,50254.0
3736,51505.0
3737,50956.0
3738,49597.0
3739,50317.0
3740,49579.0
3741,50920.0
3742,49273.0
3743,50515.0
3744,50803.0
3745,48841.0
3746,51289.0
3747,50353.0
3748,50362.0
3749,52423.0
3750,49894.0
3751,49633.0
3752,49390.0
3753,50137.0
3754,48769.0
3755,50569.0
3756,49525.0
3757,47968.0
3758,49849.0
3759,48409.0
3760,50056.0
3761,49309.0
3762,49462.0
3763,49732.0
3764,49642.0
3765,49930.0
3766,51118.0
3767,50758.0
3768,51361.0
3769,51298.0
3770,49021.0
3771,50335.0
3772,49561.0
3773,50902.0
3774,49210.0
3775,48859.0
3776,50758.0
3777,50371.0
3778,50191.0
3779,51586.0
3780,49930.0
3781,49561.0
3782,50047.0
3783,52189.0
3784,49372.0
3785,49471.0
3786,48895.0
3787,49930.0
3788,49723.0
3789,52207.0
3790,50749.0
3791,50353.0
3792,49705.0
3793,52423.0
3794,49678.0
3795,49651.0
3796,48085.0
3797,52621.0
3798,50704.0
3799,48625.0
3800,49057.0
3801,51091.0
3802,47599.0
3803,49876.0
3804,49732.0
3805,50920.0
3806,51559.0
3807,50245.0
3808,51361.0
3809,50164.0
3810,50254.0
3811,50119.0
3812,50614.0
3813,50524.0
3814,52612.0
3815,51442.0
3816,50947.0
3817,51478.0
3818,51262.0
3819,51190.0
3820,49669.0
3821,49642.0
3822,49543.0
3823,50326.0
3824,49723.0
3825,49354.0
3826,49822.0
3827,48481.0
3828,49732.0
3829,51028.0
3830,52045.0
3831,50902.0
3832,48382.0
3833,51370.0
3834,48607.0
3835,49219.0
3836,50380.0
3837,49732.0
3838,50965.0
3839,49777.0
3840,50416.0
3841,49624.0
3842,48607.0
3843,49786.0
3844,51964.0
3845,48688.0
3846,51712.0
3847,50893.0
3848,49849.0
3849,51541.0
3850,50353.0
3851,51766.0
3852,49795.0
3853,51451.0
3854,50803.0
3855,50038.0
3856,50632.0
3857,48796.0
3858,51775.0
3859,49372.0
3860,49408.0
3861,48805.0
3862,49858.0
3863,50758.0
3864,50452.0
3865,49984.0
3866,49804.0
3867,50092.0
3868,51370.0
3869,50128.0
3870,52639.0
3871,50488.0
3872,52081.0
3873,48922.0
3874,51028.0
3875,49237.0
3876,51730.0
3877,50704.0
3878,50398.0
3879,50029.0
3880,50065.0
3881,48886.0
3882,51568.0
3883,51649.0
3884,51055.0
3885,48346.0
3886,48904.0
3887,49435.0
3888,50758.0
3889,51343.0
3890,48193.0
3891,49300.0
3892,50452.0
3893,51838.0
3894,50704.0
3895,49894.0
3896,50911.0
3897,48796.0
3898,51001.0
3899,51496.0
3900,49903.0
3901,49291.0
3902,51136.0
3903,51127.0
3904,50425.0
3905,48742.0
3906,49534.0
3907,48742.0
3908,49939.0
3909,49300.0
3910,49129.0
3911,52441.0
3912,50353.0
3913,49291.0
3914,50416.0
3915,49246.0
3916,48472.0
3917,49372.0
3918,52189.0
3919,49687.0
3920,52288.0
3921,49660.0
3922,48670.0
3923,49651.0
3924,51208.0
3925,50578.0
3926,51424.0
3927,47950.0
3928,48904.0
3929,49372.0
3930,52324.0
3931,49813.0
3932,49372.0
3933,49885.0
3934,49543.0
3935,52018.0
3936,50038.0
3937,49363.0
3938,48598.0
3939,50713.0
3940,48814.0
3941,50434.0
3942,50974.0
3943,50560.0
3944,51235.0
3945,48688.0
3946,50875.0
3947,51001.0
3948,47266.0
3949,48598.0
3950,51559.0
3951,50713.0
3952,50272.0
3953,50470.0
3954,50443.0
3955,50614.0
3956,49849.0
3957,49786.0
3958,50704.0
3959,50344.0
3960,50119.0
3961,51892.0
3962,50056.0
3963,50938.0
3964,49174.0
3965,49903.0
3966,49498.0
3967,49615.0
3968,49984.0
3969,50308.0
3970,49291.0
3971,50335.0
3972,49939.0
3973,49633.0
3974,50200.0
3975,48877.0
3976,51973.0
3977,51775.0
3978,50938.0
3979,52450.0
3980,49354.0
3981,51361.0
3982,50686.0
3983,49102.0
3984,51730.0
3985,48508.0
3986,49975.0
3987,50947.0
3988,50965.0
3989,49930.0
3990,50173.0
3991,50056.0
3992,50641.0
3993,48994.0
3994,50029.0
3995,49507.0
3996,49741.0
3997,48454.0
3998,49426.0
3999,48256.0
4000,50254.0
4001,49570.0
4002,51595.0
4003,51325.0
4004,48634.0
4005,49336.0
4006,49957.0
4007,48319.0
4008,49543.0
4009,50389.0
4010,52198.0
4011,50011.0
4012,50623.0
4013,51199.0
4014,53179.0
4015,49777.0
4016,50227.0
4017,49930.0
4018,50587.0
4019,49354.0
4020,51154.0
4021,48868.0
4022,50839.0
4023,51415.0
4024,50344.0
4025,49687.0
4026,48652.0
4027,50740.0
4028,52360.0
4029,50686.0
4030,50515.0
4031,51703.0
4032,49075.0
4033,51667.0
4034,48679.0
4035,51244.0
4036,49435.0
4037,50731.0
4038,49885.0
4039,50092.0
4040,49759.0
4041,49255.0
4042,51127.0
4043,49480.0
4044,51352.0
4045,51856.0
4046,50083.0
4047,50515.0
4048,50983.0
4049,49957.0
4050,52018.0
4051,50038.0
4052,48346.0
4053,50785.0
4054,49624.0
4055,49498.0
4056,49381.0
4057,49147.0
4058,50938.0
4059,51694.0
4060,49129.0
4061,50929.0
4062,50056.0
4063,50470.0
4064,50236.0
4065,50749.0
4066,49390.0
4067,49219.0
4068,50344.0
4069,50074.0
4070,48814.0
4071,48706.0
4072,50002.0
4073,49876.0
4074,50020.0
4075,50614.0
4076,49885.0
4077,51334.0
4078,48418.0
4079,49786.0
4080,51703.0
4081,49291.0
4082,52450.0
4083,51154.0
4084,49858.0
4085,50335.0
4086,50056.0
4087,50731.0
4088,49651.0
4089,51109.0
4090,50686.0
4091,50479.0
4092,49624.0
4093,51685.0
4094,49984.0
4095,49858.0
4096,47689.0
4097,50335.0
4098,50596.0
4099,50308.0
4100,48481.0
4101,47788.0
4102,49768.0
4103,48535.0
4104,48148.0
4105,49417.0
4106,49462.0
4107,49930.0
4108,50911.0
4109,49120.0
4110,50290.0
4111,49768.0
4112,49993.0
4113,50992.0
4114,51478.0
4115,48850.0
4116,50560.0
4117,49156.0
4118,52864.0
4119,48679.0
4120,49831.0
4121,51064.0
4122,50686.0
4123,52576.0
4124,48922.0
4125,49453.0
4126,51757.0
4127,49057.0
4128,51307.0
4129,49381.0
4130,47968.0
4131,51640.0
4132,49948.0
4133,50488.0
4134,50290.0
4135,50578.0
4136,49741.0
4137,51316.0
4138,50920.0
4139,50227.0
4140,50182.0
4141,51658.0
4142,51316.0
4143,51415.0
4144,49561.0
4145,50263.0
4146,50452.0
4147,49282.0
4148,50236.0
4149,50785.0
4150,50128.0
4151,48535.0
4152,51955.0
4153,50119.0
4154,50182.0
4155,50794.0
4156,50011.0
4157,51010.0
4158,50515.0
4159,48904.0
4160,49048.0
4161,48760.0
4162,50767.0
4163,51136.0
4164,51307.0
4165,50857.0
4166,51757.0
4167,50551.0
4168,50587.0
4169,48121.0
4170,50758.0
4171,51586.0
4172,49570.0
4173,49624.0
4174,50245.0
4175,49678.0
4176,49732.0
4177,50956.0
4178,49156.0
4179,50614.0
4180,50722.0
4181,48886.0
4182,49966.0
4183,49876.0
4184,51163.0
4185,49957.0
4186,50551.0
4187,46564.0
4188,48850.0
4189,48004.0
4190,47734.0
4191,50578.0
4192,49399.0
4193,51073.0
4194,49957.0
4195,50191.0
4196,50182.0
4197,51109.0
4198,49129.0
4199,52252.0
4200,49147.0
4201,49849.0
4202,50866.0
4203,48742.0
4204,51235.0
4205,47536.0
4206,51703.0
4207,50839.0
4208,49840.0
4209,49804.0
4210,49633.0
4211,50164.0
4212,50920.0
4213,50938.0
4214,51757.0
4215,50083.0
4216,48670.0
4217,51865.0
4218,49147.0
4219,49183.0
4220,49525.0
4221,50416.0
4222,49687.0
4223,49129.0
4224,51298.0
4225,49084.0
4226,50389.0
4227,50245.0
4228,49570.0
4229,49471.0
4230,48922.0
4231,48301.0
4232,50758.0
4233,49345.0
4234,48742.0
4235,48706.0
4236,51181.0
4237,48931.0
4238,49831.0
4239,50938.0
4240,47968.0
4241,48256.0
4242,50866.0
4243,48958.0
4244,50101.0
4245,50659.0
4246,51208.0
4247,49426.0
4248,49777.0
4249,49129.0
4250,49705.0
4251,50821.0
4252,48436.0
4253,49228.0
4254,49318.0
4255,49237.0
4256,50668.0
4257,51280.0
4258,50029.0
4259,49129.0
4260,49669.0
4261,50146.0
4262,50335.0
4263,51829.0
4264,48481.0
4265,50137.0
4266,51145.0
4267,51055.0
4268,51514.0
4269,48706.0
4270,51316.0
4271,49966.0
4272,49867.0
4273,49399.0
4274,51145.0
4275,50101.0
4276,49714.0
4277,50164.0
4278,50641.0
4279,48985.0
4280,48706.0
4281,48562.0
4282,48949.0
4283,49201.0
4284,50173.0
4285,50281.0
4286,48859.0
4287,50002.0
4288,52486.0
4289,49597.0
4290,50956.0
4291,49264.0
4292,50065.0
4293,49048.0
4294,50488.0
4295,50776.0
4296,51388.0
4297,47626.0
4298,51010.0
4299,50002.0
4300,50164.0
4301,48517.0
4302,51082.0
4303,48112.0
4304,48706.0
4305,50488.0
4306,49858.0
4307,49669.0
4308,52387.0
4309,50281.0
4310,49975.0
4311,48931.0
4312,49516.0
4313,49966.0
4314,49156.0
4315,49804.0
4316,50110.0
4317,50506.0
4318,49165.0
4319,50884.0
4320,51784.0
4321,49318.0
4322,49741.0
4323,50425.0
4324,51406.0
4325,50326.0
4326,50911.0
4327,51964.0
4328,51217.0
4329,50074.0
4330,48463.0
4331,48877.0
4332,51253.0
4333,49750.0
4334,51676.0
4335,50947.0
4336,49669.0
4337,49120.0
4338,49444.0
4339,50029.0
4340,48679.0
4341,47581.0
4342,49786.0
4343,52153.0
4344,52981.0
4345,49795.0
4346,49939.0
4347,50650.0
4348,50722.0
4349,49957.0
4350,51118.0
4351,49453.0
4352,48076.0
4353,49795.0
4354,48418.0
4355,52243.0
4356,51910.0
4357,51136.0
4358,51604.0
4359,49939.0
4360,50101.0
4361,47356.0
4362,48598.0
4363,48103.0
4364,51802.0
4365,49993.0
4366,48283.0
4367,50938.0
4368,50407.0
4369,51001.0
4370,48895.0
4371,49120.0
4372,49003.0
4373,50470.0
4374,49858.0
4375,49894.0
4376,46933.0
4377,51262.0
4378,49282.0
4379,50767.0
4380,49912.0
4381,52792.0
4382,49705.0
4383,50938.0
4384,51361.0
4385,49030.0
4386,49219.0
4387,51946.0
4388,49237.0
4389,49678.0
4390,49471.0
4391,48994.0
4392,49363.0
4393,49570.0
4394,48319.0
4395,50641.0
4396,49516.0
4397,47563.0
4398,51703.0
4399,49444.0
4400,50857.0
4401,49741.0
4402,51073.0
4403,50965.0
4404,50263.0
4405,50047.0
4406,50263.0
4407,49849.0
4408,49597.0
4409,49255.0
4410,47788.0
4411,49408.0
4412,49498.0
4413,50443.0
4414,48040.0
4415,51442.0
4416,47788.0
4417,50479.0
4418,50137.0
4419,52423.0
4420,49624.0
4421,48931.0
4422,51118.0
4423,49255.0
4424,50776.0
4425,48643.0
4426,50335.0
4427,50119.0
4428,49048.0
4429,50389.0
4430,51874.0
4431,49966.0
4432,50704.0
4433,48850.0
4434,51253.0
4435,49633.0
4436,48625.0
4437,51091.0
4438,50335.0
4439,50533.0
4440,49462.0
4441,50263.0
4442,49192.0
4443,50677.0
4444,50677.0
4445,49813.0
4446,48904.0
4447,49210.0
4448,50254.0
4449,50803.0
4450,49471.0
4451,50956.0
4452,50452.0
4453,50695.0
4454,50218.0
4455,50173.0
4456,52045.0
4457,49264.0
4458,50011.0
4459,52279.0
4460,49075.0
4461,50848.0
4462,52090.0
4463,50812.0
4464,51352.0
4465,49822.0
4466,51253.0
4467,52720.0
4468,52108.0
4469,48139.0
4470,49426.0
4471,48526.0
4472,51568.0
4473,50290.0
4474,50461.0
4475,49318.0
4476,50200.0
4477,48391.0
4478,50128.0
4479,51667.0
4480,50623.0
4481,51118.0
4482,50497.0
4483,48976.0
4484,49534.0
4485,49093.0
4486,48715.0
4487,50335.0
4488,50254.0
4489,48868.0
4490,48859.0
4491,49291.0
4492,49102.0
4493,51370.0
4494,51892.0
4495,50353.0
4496,52684.0
4497,49777.0
4498,49858.0
4499,50020.0
4500,49741.0
4501,49435.0
4502,50002.0
4503,48877.0
4504,50578.0
4505,50200.0
4506,51388.0
4507,51595.0
4508,50146.0
4509,50524.0
4510,50407.0
4511,50920.0
4512,49390.0
4513,49156.0
4514,50848.0
4515,51847.0
4516,49813.0
4517,50308.0
4518,48310.0
4519,50290.0
4520,49687.0
4521,49282.0
4522,49273.0
4523,51172.0
4524,47554.0
4525,50200.0
4526,50587.0
4527,49867.0
4528,50677.0
4529,51001.0
4530,49435.0
4531,49012.0
4532,49597.0
4533,50308.0
4534,50884.0
4535,49669.0
4536,51748.0
4537,50209.0
4538,49579.0
4539,50416.0
4540,49471.0
4541,50254.0
4542,49255.0
4543,50254.0
4544,51604.0
4545,49453.0
4546,49948.0
4547,49777.0
4548,51091.0
4549,49750.0
4550,49903.0
4551,50920.0
4552,51757.0
4553,50893.0
4554,51541.0
4555,50227.0
4556,51676.0
4557,49525.0
4558,50677.0
4559,50866.0
4560,51370.0
4561,51406.0
4562,51001.0
4563,52693.0
4564,47527.0
4565,48508.0
4566,50704.0
4567,50434.0
4568,49570.0
4569,50092.0
4570,50875.0
4571,48832.0
4572,50092.0
4573,50821.0
4574,49453.0
4575,50848.0
4576,51910.0
4577,50686.0
4578,49597.0
4579,50713.0
4580,50659.0
4581,49246.0
4582,49012.0
4583,51532.0
4584,50551.0
4585,49012.0
4586,51721.0
4587,50272.0
4588,50686.0
4589,49948.0
4590,49219.0
4591,50569.0
4592,50758.0
4593,50254.0
4594,48256.0
4595,51046.0
4596,48967.0
4597,51307.0
4598,50866.0
4599,49867.0
4600,51928.0
4601,50344.0
4602,50758.0
4603,50173.0
4604,49390.0
4605,50911.0
4606,50029.0
4607,49876.0
4608,48724.0
4609,49534.0
4610,51118.0
4611,52225.0
4612,50335.0
4613,50281.0
4614,49273.0
4615,50830.0
4616,52243.0
4617,51244.0
4618,48913.0
4619,50533.0
4620,49975.0
4621,48562.0
4622,49849.0
4623,49633.0
4624,48823.0
4625,51478.0
4626,49309.0
4627,51235.0
4628,51370.0
4629,48823.0
4630,48994.0
4631,51658.0
4632,50029.0
4633,51307.0
4634,50614.0
4635,49849.0
4636,51640.0
4637,51010.0
4638,51730.0
4639,51487.0
4640,52243.0
4641,51685.0
4642,49660.0
4643,49714.0
4644,52045.0
4645,49687.0
4646,50272.0
4647,48940.0
4648,53269.0
4649,49786.0
4650,49651.0
4651,51091.0
4652,50389.0
4653,49894.0
4654,48904.0
4655,51307.0
4656,50299.0
4657,50974.0
4658,49867.0
4659,48337.0
4660,51271.0
4661,51280.0
4662,48859.0
4663,51505.0
4664,48877.0
4665,52108.0
4666,51667.0
4667,50722.0
4668,48625.0
4669,49237.0
4670,51109.0
4671,47428.0
4672,50983.0
4673,49300.0
4674,50344.0
4675,52054.0
4676,50578.0
4677,49777.0
4678,50803.0
4679,48355.0
4680,49840.0
4681,50254.0
4682,51181.0
4683,50821.0
4684,48634.0
4685,50947.0
4686,52171.0
4687,50722.0
4688,51613.0
4689,50272.0
4690,50371.0
4691,48652.0
4692,50479.0
4693,49984.0
4694,49156.0
4695,52693.0
4696,51244.0
4697,48688.0
4698,50470.0
4699,50407.0
4700,52468.0
4701,49642.0
4702,50326.0
4703,49390.0
4704,49894.0
4705,49552.0
4706,49435.0
4707,50398.0
4708,49534.0
4709,50992.0
4710,49768.0
4711,50506.0
4712,49696.0
4713,50650.0
4714,51352.0
4715,51433.0
4716,50272.0
4717,49507.0
4718,49003.0
4719,49201.0
4720,50434.0
4721,49723.0
4722,51028.0
4723,51271.0
4724,50893.0
4725,51334.0
4726,49894.0
4727,48661.0
4728,50875.0
4729,50137.0
4730,49246.0
4731,50182.0
4732,51793.0
4733,50389.0
4734,49624.0
4735,50362.0
4736,47644.0
4737,49390.0
4738,49696.0
4739,51064.0
4740,50164.0
4741,51577.0
4742,50290.0
4743,50029.0
4744,49624.0
4745,50416.0
4746,48607.0
4747,49381.0
4748,50524.0
4749,50407.0
4750,47446.0
4751,50785.0
4752,50686.0
4753,49930.0
4754,51271.0
4755,50119.0
4756,51604.0
4757,49642.0
4758,50740.0
4759,49039.0
4760,48598.0
4761,51226.0
4762,50155.0
4763,49615.0
4764,50407.0
4765,48886.0
4766,50569.0
4767,49309.0
4768,50938.0
4769,49111.0
4770,50515.0
4771,50020.0
4772,48373.0
4773,49687.0
4774,49003.0
4775,52171.0
4776,50164.0
4777,51919.0
4778,49876.0
4779,50839.0
4780,51559.0
4781,49480.0
4782,50380.0
4783,48301.0
4784,50029.0
4785,52432.0
4786,48535.0
4787,48967.0
4788,49777.0
4789,51721.0
4790,49921.0
4791,49165.0
4792,49777.0
4793,49435.0
4794,50767.0
4795,50524.0
4796,50452.0
4797,50245.0
4798,50524.0
4799,49849.0
4800,50407.0
4801,50083.0
4802,48949.0
4803,50191.0
4804,50020.0
4805,51235.0
4806,51109.0
4807,51001.0
4808,51379.0
4809,50290.0
4810,50020.0
4811,51352.0
4812,50029.0
4813,50407.0
4814,50281.0
4815,48967.0
4816,49660.0
4817,50965.0
4818,51388.0
4819,51091.0
4820,50326.0
4821,50605.0
4822,51595.0
4823,50515.0
4824,51352.0
4825,52558.0
4826,48562.0
4827,49687.0
4828,50479.0
4829,50542.0
4830,49588.0
4831,50452.0
4832,51154.0
4833,49786.0
4834,49876.0
4835,50794.0
4836,48967.0
4837,50767.0
4838,50632.0
4839,52612.0
4840,50632.0
4841,51829.0
4842,50875.0
4843,50227.0
4844,50164.0
4845,49381.0
4846,51136.0
4847,49075.0
4848,49786.0
4849,51154.0
4850,49723.0
4851,49372.0
4852,50146.0
4853,49687.0
4854,50902.0
4855,49795.0
4856,49723.0
4857,49372.0
4858,48094.0
4859,51928.0
4860,50173.0
4861,49129.0
4862,50353.0
4863,50110.0
4864,50002.0
4865,49696.0
4866,49462.0
4867,51712.0
4868,50713.0
4869,50722.0
4870,50569.0
4871,48562.0
4872,49975.0
4873,51271.0
4874,51784.0
4875,49300.0
4876,49066.0
4877,52630.0
4878,50533.0
4879,50245.0
4880,49255.0
4881,51118.0
4882,50236.0
4883,48985.0
4884,48193.0
4885,50218.0
4886,50335.0
4887,50272.0
4888,50281.0
4889,50344.0
4890,48814.0
4891,49111.0
4892,49804.0
4893,50893.0
4894,49624.0
4895,50524.0
4896,50173.0
4897,50101.0
4898,50524.0
4899,51352.0
4900,50542.0
4901,50200.0
4902,51496.0
4903,49876.0
4904,50101.0
4905,47806.0
4906,50128.0
4907,49129.0
4908,49588.0
4909,50821.0
4910,51253.0
4911,50731.0
4912,48733.0
4913,50191.0
4914,50065.0
4915,50821.0
4916,51253.0
4917,50407.0
4918,49318.0
4919,49966.0
4920,51856.0
4921,48688.0
4922,52171.0
4923,50173.0
4924,50380.0
4925,51334.0
4926,49426.0
4927,48679.0
4928,49399.0
4929,52621.0
4930,51424.0
4931,52018.0
4932,49804.0
4933,49831.0
4934,50533.0
4935,50299.0
4936,51694.0
4937,50902.0
4938,51568.0
4939,50317.0
4940,53350.0
4941,51307.0
4942,51046.0
4943,51460.0
4944,50722.0
4945,51100.0
4946,48562.0
4947,48751.0
4948,50128.0
4949,50812.0
4950,49201.0
4951,49399.0
4952,49606.0
4953,47725.0
4954,50335.0
4955,50785.0
4956,49165.0
4957,49903.0
4958,48895.0
4959,49255.0
4960,49570.0
4961,48850.0
4962,49597.0
4963,49552.0
4964,50299.0
4965,49741.0
4966,50920.0
4967,50875.0
4968,50254.0
4969,50002.0
4970,49282.0
4971,51163.0
4972,50803.0
4973,52396.0
4974,51190.0
4975,50884.0
4976,49948.0
4977,49498.0
4978,49309.0
4979,51415.0
4980,49624.0
4981,49570.0
4982,50173.0
4983,50497.0
4984,50641.0
4985,51496.0
4986,49336.0
4987,50947.0
4988,49588.0
4989,49723.0
4990,50443.0
4991,51415.0
4992,49885.0
4993,47779.0
4994,52567.0
4995,50020.0
4996,50560.0
4997,49246.0
4998,48409.0
4999,51172.0
5000,50965.0
5001,49705.0
5002,49534.0
5003,50479.0
5004,49498.0
5005,51694.0
5006,48733.0
5007,51109.0
5008,50821.0
5009,51631.0
5010,49021.0
5011,48679.0
5012,49633.0
5013,50524.0
5014,51370.0
5015,49066.0
5016,49858.0
5017,48796.0
5018,49210.0
5019,49705.0
5020,50740.0
5021,48751.0
5022,48787.0
5023,52036.0
5024,49255.0
5025,51334.0
5026,50191.0
5027,49147.0
5028,50731.0
5029,51919.0
5030,48904.0
5031,49228.0
5032,50623.0
5033,50137.0
5034,52045.0
5035,50569.0
5036,48958.0
5037,49291.0
5038,51568.0
5039,49480.0
5040,49903.0
5041,49156.0
5042,51910.0
5043,49282.0
5044,49624.0
5045,48742.0
5046,52036.0
5047,50569.0
5048,50920.0
5049,50578.0
5050,51352.0
5051,50155.0
5052,48742.0
5053,49120.0
5054,49507.0
5055,47113.0
5056,50263.0
5057,49003.0
5058,50839.0
5059,50029.0
5060,49669.0
5061,49327.0
5062,51793.0
5063,49561.0
5064,51010.0
5065,51568.0
5066,50524.0
5067,51856.0
5068,50947.0
5069,49552.0
5070,50506.0
5071,49129.0
5072,48805.0
5073,49543.0
5074,49957.0
5075,51586.0
5076,49003.0
5077,50686.0
5078,50587.0
5079,50407.0
5080,49903.0
5081,49417.0
5082,50002.0
5083,49651.0
5084,50884.0
5085,49093.0
5086,50830.0
5087,50191.0
5088,50821.0
5089,51280.0
5090,49327.0
5091,51064.0
5092,50551.0
5093,50560.0
5094,48589.0
5095,50911.0
5096,50938.0
5097,49210.0
5098,50641.0
5099,50920.0
5100,50047.0
5101,50641.0
5102,51226.0
5103,51208.0
5104,51721.0
5105,49453.0
5106,51550.0
5107,48175.0
5108,49480.0
5109,51487.0
5110,49867.0
5111,51739.0
5112,48769.0
5113,48922.0
5114,50938.0
5115,50353.0
5116,50920.0
5117,48130.0
5118,49768.0
5119,51730.0
5120,51091.0
5121,50200.0
5122,49255.0
5123,50470.0
5124,48778.0
5125,50110.0
5126,49858.0
5127,49219.0
5128,48787.0
5129,51433.0
5130,52576.0
5131,49939.0
5132,48922.0
5133,50353.0
5134,51244.0
5135,50578.0
5136,50812.0
5137,48085.0
5138,50173.0
5139,50380.0
5140,51766.0
5141,50119.0
5142,49435.0
5143,50209.0
5144,49192.0
5145,49750.0
5146,48931.0
5147,51928.0
5148,51433.0
5149,49390.0
5150,50875.0
5151,50317.0
5152,51145.0
5153,51001.0
5154,49156.0
5155,49885.0
5156,50920.0
5157,49687.0
5158,52072.0
5159,50056.0
5160,50209.0
5161,49174.0
5162,52693.0
5163,49786.0
5164,48832.0
5165,49894.0
5166,52180.0
5167,50713.0
5168,52351.0
5169,50596.0
5170,49588.0
5171,51073.0
5172,49813.0
5173,52018.0
5174,50767.0
5175,49597.0
5176,51478.0
5177,50182.0
5178,49561.0
5179,50137.0
5180,51145.0
5181,50902.0
5182,50299.0
5183,48490.0
5184,50866.0
5185,50704.0
5186,50740.0
5187,47752.0
5188,50830.0
5189,50497.0
5190,50893.0
5191,50938.0
5192,49525.0
5193,49741.0
5194,49912.0
5195,49696.0
5196,51721.0
5197,51685.0
5198,49669.0
5199,51217.0
5200,51433.0
5201,49705.0
5202,50938.0
5203,50038.0
5204,48688.0
5205,50515.0
5206,50992.0
5207,50344.0
5208,50092.0
5209,50371.0
5210,51874.0
5211,50173.0
5212,50056.0
5213,50191.0
5214,51712.0
5215,51298.0
5216,51298.0
5217,49489.0
5218,50749.0
5219,50011.0
5220,49795.0
5221,48265.0
5222,49381.0
5223,48409.0
5224,50182.0
5225,49480.0
5226,49867.0
5227,49354.0
5228,50785.0
5229,49048.0
5230,48553.0
5231,50461.0
5232,50830.0
5233,50479.0
5234,49273.0
5235,49444.0
5236,51181.0
5237,51559.0
5238,49615.0
5239,50353.0
5240,51847.0
5241,51091.0
5242,52054.0
5243,50398.0
5244,50569.0
5245,51406.0
5246,50389.0
5247,51397.0
5248,50488.0
5249,50947.0
5250,50731.0
5251,48598.0
5252,51946.0
5253,51343.0
5254,49498.0
5255,49282.0
5256,48364.0
5257,52090.0
5258,52486.0
5259,50263.0
5260,49192.0
5261,49696.0
5262,50029.0
5263,46672.0
5264,51379.0
5265,49273.0
5266,49660.0
5267,51190.0
5268,49777.0
5269,49003.0
5270,51145.0
5271,48841.0
5272,49174.0
5273,50074.0
5274,51460.0
5275,48553.0
5276,50695.0
5277,52522.0
5278,50713.0
5279,48058.0
5280,50947.0
5281,49948.0
5282,50614.0
5283,51082.0
5284,50695.0
5285,52414.0
5286,50380.0
5287,50992.0
5288,50713.0
5289,50128.0
5290,50002.0
5291,52324.0
5292,49849.0
5293,50110.0
5294,49291.0
5295,49426.0
5296,49192.0
5297,50353.0
5298,50695.0
5299,50704.0
5300,51181.0
5301,49660.0
5302,51109.0
5303,50749.0
5304,49291.0
5305,50524.0
5306,50254.0
5307,51199.0
5308,50587.0
5309,48607.0
5310,52531.0
5311,50740.0
5312,49912.0
5313,51604.0
5314,50839.0
5315,50128.0
5316,51424.0
5317,50659.0
5318,51667.0
5319,50866.0
5320,51082.0
5321,49309.0
5322,51307.0
5323,50398.0
5324,50695.0
5325,51586.0
5326,50596.0
5327,50452.0
5328,49498.0
5329,49498.0
5330,48724.0
5331,49642.0
5332,50020.0
5333,49678.0
5334,51820.0
5335,50326.0
5336,51001.0
5337,48337.0
5338,52972.0
5339,50506.0
5340,49516.0
5341,51019.0
5342,49822.0
5343,49975.0
5344,48238.0
5345,49813.0
5346,50227.0
5347,50398.0
5348,50209.0
5349,49498.0
5350,49228.0
5351,49804.0
5352,51577.0
5353,51397.0
5354,49471.0
5355,51838.0
5356,49642.0
5357,51154.0
5358,49723.0
5359,49786.0
5360,47392.0
5361,52531.0
5362,51991.0
5363,49840.0
5364,48949.0
5365,51145.0
5366,49984.0
5367,47743.0
