,Costs
3615,78514.0
3616,77686.0
3617,78271.0
3618,75436.0
3619,79828.0
3620,79027.0
3621,76678.0
3622,76003.0
3623,75607.0
3624,74347.0
3625,80404.0
3626,76948.0
3627,77038.0
3628,76732.0
3629,76471.0
3630,78685.0
3631,77281.0
3632,76102.0
3633,78136.0
3634,78595.0
3635,77515.0
3636,77569.0
3637,78838.0
3638,76804.0
3639,75013.0
3640,75778.0
3641,78235.0
3642,78217.0
3643,77866.0
3644,76210.0
3645,76651.0
3646,74941.0
3647,79000.0
3648,76912.0
3649,78694.0
3650,77830.0
3651,77641.0
3652,77920.0
3653,77713.0
3654,77920.0
3655,75121.0
3656,76075.0
3657,76183.0
3658,77065.0
3659,78109.0
3660,79990.0
3661,76822.0
3662,77839.0
3663,77056.0
3664,79558.0
3665,75436.0
3666,77947.0
3667,78640.0
3668,76102.0
3669,78343.0
3670,75148.0
3671,77488.0
3672,79000.0
3673,78253.0
3674,80566.0
3675,77821.0
3676,77605.0
3677,77677.0
3678,79351.0
3679,77632.0
3680,77065.0
3681,77281.0
3682,76930.0
3683,77641.0
3684,79639.0
3685,77290.0
3686,75526.0
3687,77875.0
3688,79198.0
3689,76957.0
3690,78055.0
3691,72997.0
3692,76489.0
3693,79090.0
3694,77587.0
3695,79090.0
3696,76615.0
3697,75967.0
3698,78082.0
3699,78091.0
3700,78406.0
3701,78622.0
3702,80350.0
3703,76804.0
3704,79882.0
3705,79828.0
3706,77821.0
3707,79900.0
3708,79216.0
3709,78361.0
3710,80035.0
3711,75490.0
3712,78631.0
3713,76228.0
3714,79117.0
3715,79558.0
3716,80782.0
3717,75661.0
3718,76192.0
3719,77857.0
3720,76561.0
3721,76732.0
3722,79369.0
3723,78451.0
3724,79189.0
3725,77623.0
3726,78136.0
3727,79072.0
3728,78361.0
3729,78415.0
3730,77146.0
3731,80377.0
3732,77740.0
3733,76363.0
3734,76345.0
3735,78631.0
3736,76696.0
3737,80026.0
3738,77083.0
3739,77335.0
3740,77839.0
3741,79135.0
3742,77353.0
3743,76381.0
3744,74446.0
3745,80584.0
3746,78379.0
3747,76975.0
3748,78649.0
3749,76129.0
3750,75535.0
3751,78460.0
3752,76633.0
3753,77533.0
3754,74077.0
3755,79675.0
3756,74905.0
3757,78010.0
3758,80548.0
3759,77803.0
3760,79747.0
3761,78037.0
3762,75931.0
3763,77938.0
3764,77839.0
3765,79243.0
3766,80143.0
3767,79630.0
3768,75508.0
3769,77290.0
3770,75004.0
3771,78406.0
3772,76399.0
3773,77605.0
3774,78955.0
3775,80494.0
3776,76705.0
3777,78244.0
3778,77686.0
3779,77713.0
3780,78316.0
3781,75859.0
3782,78388.0
3783,75472.0
3784,78928.0
3785,79288.0
3786,77839.0
3787,75355.0
3788,78613.0
3789,77254.0
3790,74356.0
3791,79198.0
3792,76192.0
3793,80188.0
3794,73348.0
3795,78964.0
3796,76552.0
3797,78289.0
3798,76849.0
3799,77272.0
3800,78046.0
3801,78118.0
3802,77560.0
3803,78964.0
3804,77281.0
3805,76435.0
3806,78046.0
3807,74905.0
3808,75670.0
3809,78136.0
3810,77488.0
3811,78334.0
3812,78541.0
3813,75643.0
3814,76426.0
3815,74419.0
3816,78640.0
3817,81142.0
3818,78118.0
3819,80296.0
3820,76111.0
3821,77470.0
3822,77254.0
3823,78316.0
3824,77425.0
3825,78343.0
3826,78433.0
3827,76948.0
3828,74914.0
3829,74320.0
3830,75706.0
3831,75094.0
3832,76822.0
3833,76093.0
3834,75013.0
3835,77641.0
3836,77686.0
3837,77335.0
3838,79441.0
3839,77362.0
3840,76570.0
3841,76444.0
3842,79873.0
3843,76615.0
3844,76201.0
3845,78676.0
3846,77551.0
3847,77533.0
3848,76111.0
3849,76417.0
3850,78334.0
3851,80008.0
3852,79171.0
3853,75868.0
3854,76678.0
3855,79639.0
3856,78928.0
3857,76534.0
3858,77641.0
3859,80692.0
3860,77641.0
3861,78955.0
3862,78181.0
3863,79261.0
3864,76957.0
3865,78388.0
3866,73519.0
3867,76588.0
3868,78019.0
3869,75850.0
3870,76003.0
3871,75742.0
3872,75040.0
3873,76255.0
3874,76219.0
3875,77947.0
3876,77335.0
3877,74860.0
3878,76777.0
3879,77704.0
3880,75940.0
3881,77974.0
3882,77938.0
3883,77578.0
3884,81727.0
3885,78478.0
3886,78613.0
3887,77416.0
3888,79810.0
3889,77083.0
3890,77236.0
3891,76066.0
3892,77308.0
3893,76660.0
3894,76219.0
3895,76489.0
3896,74959.0
3897,77236.0
3898,76885.0
3899,76651.0
3900,78217.0
3901,80575.0
3902,78271.0
3903,80503.0
3904,76579.0
3905,78217.0
3906,75472.0
3907,75454.0
3908,78046.0
3909,78514.0
3910,79999.0
3911,79639.0
3912,79405.0
3913,73573.0
3914,75634.0
3915,78352.0
3916,76489.0
3917,77155.0
3918,76948.0
3919,77884.0
3920,76714.0
3921,77002.0
3922,77407.0
3923,77695.0
3924,74896.0
3925,79117.0
3926,80998.0
3927,78127.0
3928,77929.0
3929,79666.0
3930,76120.0
3931,76903.0
3932,78802.0
3933,77884.0
3934,76894.0
3935,78856.0
3936,79234.0
3937,75472.0
3938,74806.0
3939,77974.0
3940,75823.0
3941,78613.0
3942,78208.0
3943,80215.0
3944,76147.0
3945,79306.0
3946,77641.0
3947,76237.0
3948,79567.0
3949,77371.0
3950,74608.0
3951,77848.0
3952,74131.0
3953,80548.0
3954,81034.0
3955,79117.0
3956,74716.0
3957,75499.0
3958,80521.0
3959,77443.0
3960,76876.0
3961,76111.0
3962,78199.0
3963,76795.0
3964,77128.0
3965,74761.0
3966,75841.0
3967,74680.0
3968,75949.0
3969,76930.0
3970,76021.0
3971,77695.0
3972,77731.0
3973,77461.0
3974,77443.0
3975,75481.0
3976,79720.0
3977,79153.0
3978,79468.0
3979,77200.0
3980,76336.0
3981,77515.0
3982,74842.0
3983,74311.0
3984,75436.0
3985,77065.0
3986,79162.0
3987,76129.0
3988,77137.0
3989,80242.0
3990,74833.0
3991,74365.0
3992,79144.0
3993,78838.0
3994,80143.0
3995,77002.0
3996,77623.0
3997,75184.0
3998,77992.0
3999,79882.0
4000,80278.0
4001,74284.0
4002,77596.0
4003,76696.0
4004,77551.0
4005,75238.0
4006,76624.0
4007,77317.0
4008,76912.0
4009,79747.0
4010,76939.0
4011,78262.0
4012,77668.0
4013,79675.0
4014,76417.0
4015,78973.0
4016,76435.0
4017,77650.0
4018,76210.0
4019,77299.0
4020,74140.0
4021,77614.0
4022,73699.0
4023,75715.0
4024,80773.0
4025,75535.0
4026,77038.0
4027,78037.0
4028,77830.0
4029,79468.0
4030,77821.0
4031,77101.0
4032,76633.0
4033,76678.0
4034,79261.0
4035,76012.0
4036,79054.0
4037,77029.0
4038,77650.0
4039,77884.0
4040,77839.0
4041,78370.0
4042,76165.0
4043,79423.0
4044,74509.0
4045,79504.0
4046,78442.0
4047,77695.0
4048,77119.0
4049,78550.0
4050,76849.0
4051,74851.0
4052,77614.0
4053,74959.0
4054,74671.0
4055,75643.0
4056,78505.0
4057,78289.0
4058,76309.0
4059,78262.0
4060,79720.0
4061,78082.0
4062,76174.0
4063,79054.0
4064,76669.0
4065,76201.0
4066,78631.0
4067,76444.0
4068,73618.0
4069,77533.0
4070,78505.0
4071,79918.0
4072,77965.0
4073,79000.0
4074,74896.0
4075,78064.0
4076,76858.0
4077,77092.0
4078,79171.0
4079,78154.0
4080,78865.0
4081,77776.0
4082,74068.0
4083,75814.0
4084,75040.0
4085,76876.0
4086,78379.0
4087,80809.0
4088,79999.0
4089,78892.0
4090,74905.0
4091,76255.0
4092,74743.0
4093,78100.0
4094,74968.0
4095,78055.0
4096,76336.0
4097,75166.0
4098,80584.0
4099,76777.0
4100,77011.0
4101,75211.0
4102,76669.0
4103,76687.0
4104,77155.0
4105,77326.0
4106,76651.0
4107,76687.0
4108,75895.0
4109,78415.0
4110,76642.0
4111,75634.0
4112,77218.0
4113,81079.0
4114,78352.0
4115,76363.0
4116,77353.0
4117,76165.0
4118,79405.0
4119,76714.0
4120,76831.0
4121,78919.0
4122,77362.0
4123,78316.0
4124,76255.0
4125,76543.0
4126,76282.0
4127,73402.0
4128,77596.0
4129,76552.0
4130,76984.0
4131,78811.0
4132,79441.0
4133,79252.0
4134,78631.0
4135,77119.0
4136,77425.0
4137,75778.0
4138,76183.0
4139,77614.0
4140,74734.0
4141,77821.0
4142,74878.0
4143,77803.0
4144,76642.0
4145,79315.0
4146,77803.0
4147,76192.0
4148,74959.0
4149,76264.0
4150,77713.0
4151,75985.0
4152,78667.0
4153,76678.0
4154,79171.0
4155,76210.0
4156,75697.0
4157,81043.0
4158,78541.0
4159,76849.0
4160,80197.0
4161,78037.0
4162,76336.0
4163,78055.0
4164,76084.0
4165,77587.0
4166,80710.0
4167,76471.0
4168,76813.0
4169,74581.0
4170,78307.0
4171,76201.0
4172,77956.0
4173,77767.0
4174,78766.0
4175,79018.0
4176,75436.0
4177,78046.0
4178,76471.0
4179,76291.0
4180,77155.0
4181,75904.0
4182,76786.0
4183,77614.0
4184,76156.0
4185,78334.0
4186,76615.0
4187,78955.0
4188,76534.0
4189,77263.0
4190,76831.0
4191,78424.0
4192,75823.0
4193,79999.0
4194,77695.0
4195,77308.0
4196,77641.0
4197,77623.0
4198,74869.0
4199,78730.0
4200,75067.0
4201,78262.0
4202,78118.0
4203,74923.0
4204,82177.0
4205,77443.0
4206,77488.0
4207,78091.0
4208,76093.0
4209,77020.0
4210,78100.0
4211,77263.0
4212,76921.0
4213,76066.0
4214,76111.0
4215,75895.0
4216,78514.0
4217,79252.0
4218,75382.0
4219,79117.0
4220,77470.0
4221,76750.0
4222,75562.0
4223,77686.0
4224,80863.0
4225,77758.0
4226,75103.0
4227,78667.0
4228,78910.0
4229,77839.0
4230,77857.0
4231,77263.0
4232,76831.0
4233,74428.0
4234,75364.0
4235,77101.0
4236,76615.0
4237,76579.0
4238,76165.0
4239,77812.0
4240,79936.0
4241,78028.0
4242,77524.0
4243,76840.0
4244,75652.0
4245,77173.0
4246,79855.0
4247,76237.0
4248,79234.0
4249,77803.0
4250,76372.0
4251,76615.0
4252,78523.0
4253,77497.0
4254,75409.0
4255,77407.0
4256,75625.0
4257,78181.0
4258,77164.0
4259,80719.0
4260,77155.0
4261,76318.0
4262,78172.0
4263,78991.0
4264,79846.0
4265,77461.0
4266,76642.0
4267,78091.0
4268,77506.0
4269,76579.0
4270,76057.0
4271,77200.0
4272,76597.0
4273,77956.0
4274,80332.0
4275,76858.0
4276,76651.0
4277,79009.0
4278,75688.0
4279,77983.0
4280,76453.0
4281,75706.0
4282,78019.0
4283,74185.0
4284,77371.0
4285,78118.0
4286,78298.0
4287,77056.0
4288,77866.0
4289,76714.0
4290,78460.0
4291,76930.0
4292,78613.0
4293,80917.0
4294,78874.0
4295,77785.0
4296,79054.0
4297,77443.0
4298,76750.0
4299,80161.0
4300,76462.0
4301,76651.0
4302,78028.0
4303,77542.0
4304,77209.0
4305,76525.0
4306,78595.0
4307,78829.0
4308,78514.0
4309,78397.0
4310,76417.0
4311,77326.0
4312,79279.0
4313,77839.0
4314,79963.0
4315,76273.0
4316,74779.0
4317,77407.0
4318,75679.0
4319,79423.0
4320,77965.0
4321,78739.0
4322,77263.0
4323,79162.0
4324,77344.0
4325,73294.0
4326,78505.0
4327,76129.0
4328,77218.0
4329,77200.0
4330,79729.0
4331,76678.0
4332,76255.0
4333,75715.0
4334,77308.0
4335,76723.0
4336,76921.0
4337,76948.0
4338,75022.0
4339,77866.0
4340,77209.0
4341,76669.0
4342,76696.0
4343,78037.0
4344,77596.0
4345,76813.0
4346,76957.0
4347,78316.0
4348,76570.0
4349,76939.0
4350,76777.0
4351,73645.0
4352,76354.0
4353,81835.0
4354,77506.0
4355,75535.0
4356,79135.0
4357,77596.0
4358,79567.0
4359,77443.0
4360,79261.0
4361,75274.0
4362,77875.0
4363,76615.0
4364,75616.0
4365,76489.0
4366,79810.0
4367,79441.0
4368,78586.0
4369,80431.0
4370,77848.0
4371,76102.0
4372,78073.0
4373,77605.0
4374,77668.0
4375,77542.0
4376,78928.0
4377,78649.0
4378,79072.0
4379,76021.0
4380,78433.0
4381,76444.0
4382,76606.0
4383,75589.0
4384,75202.0
4385,77362.0
4386,78055.0
4387,72997.0
4388,77758.0
4389,78847.0
4390,79036.0
4391,78127.0
4392,75175.0
4393,74707.0
4394,80278.0
4395,77164.0
4396,76246.0
4397,77884.0
4398,76921.0
4399,76867.0
4400,77839.0
4401,74311.0
4402,75103.0
4403,75706.0
4404,79270.0
4405,77911.0
4406,78460.0
4407,74725.0
4408,77704.0
4409,77173.0
4410,81295.0
4411,77641.0
4412,80485.0
4413,77173.0
4414,79279.0
4415,76219.0
4416,78055.0
4417,77506.0
4418,76777.0
4419,78046.0
4420,79702.0
4421,79405.0
4422,75544.0
4423,78505.0
4424,78937.0
4425,75652.0
4426,81070.0
4427,75238.0
4428,79432.0
4429,80485.0
4430,79981.0
4431,76354.0
4432,79711.0
4433,75247.0
4434,75436.0
4435,76633.0
4436,75391.0
4437,77524.0
4438,76642.0
4439,75382.0
4440,76021.0
4441,79243.0
4442,77254.0
4443,76390.0
4444,78469.0
4445,82231.0
4446,76525.0
4447,78325.0
4448,77344.0
4449,78190.0
4450,79981.0
4451,75652.0
4452,79090.0
4453,76093.0
4454,77614.0
4455,77353.0
4456,79036.0
4457,74059.0
4458,71989.0
4459,79837.0
4460,77749.0
4461,77236.0
4462,77497.0
4463,77992.0
4464,76399.0
4465,77551.0
4466,73636.0
4467,77596.0
4468,74455.0
4469,77812.0
4470,79351.0
4471,78154.0
4472,77686.0
4473,76615.0
4474,77263.0
4475,74491.0
4476,73753.0
4477,76102.0
4478,77380.0
4479,75229.0
4480,78901.0
4481,77758.0
4482,77335.0
4483,77416.0
4484,76885.0
4485,78316.0
4486,75283.0
4487,77749.0
4488,78037.0
4489,79009.0
4490,78145.0
4491,79774.0
4492,77353.0
4493,78568.0
4494,77749.0
4495,78343.0
4496,76687.0
4497,76021.0
4498,79234.0
4499,77326.0
4500,78487.0
4501,74626.0
4502,79630.0
4503,78028.0
4504,75580.0
4505,74302.0
4506,78496.0
4507,75805.0
4508,77434.0
4509,77893.0
4510,75112.0
4511,77137.0
4512,78208.0
4513,76588.0
4514,80692.0
4515,76237.0
4516,75472.0
4517,79594.0
4518,77668.0
4519,76570.0
4520,78415.0
4521,76588.0
4522,81457.0
4523,77785.0
4524,78523.0
4525,75562.0
4526,80917.0
4527,77173.0
4528,77866.0
4529,76858.0
4530,78028.0
4531,76651.0
4532,77290.0
4533,76840.0
4534,79351.0
4535,76831.0
4536,76012.0
4537,78910.0
4538,78811.0
4539,75994.0
4540,74572.0
4541,79378.0
4542,77281.0
4543,77614.0
4544,76777.0
4545,75940.0
4546,76768.0
4547,77722.0
4548,76831.0
4549,78964.0
4550,78190.0
4551,77641.0
4552,77092.0
4553,77317.0
4554,77875.0
4555,76066.0
4556,79216.0
4557,76408.0
4558,78388.0
4559,75886.0
4560,76309.0
4561,76750.0
4562,79756.0
4563,78019.0
4564,78109.0
4565,75166.0
4566,77965.0
4567,77128.0
4568,77146.0
4569,77596.0
4570,78208.0
4571,76939.0
4572,77488.0
4573,78892.0
4574,78802.0
4575,79612.0
4576,81574.0
4577,78325.0
4578,75778.0
4579,78154.0
4580,74194.0
4581,76354.0
4582,77056.0
4583,76507.0
4584,75490.0
4585,76741.0
4586,79342.0
4587,76516.0
4588,79432.0
4589,74923.0
4590,76318.0
4591,77758.0
4592,75859.0
4593,79702.0
4594,78334.0
4595,78532.0
4596,78370.0
4597,75058.0
4598,78073.0
4599,74770.0
4600,75598.0
4601,75112.0
4602,77209.0
4603,77218.0
4604,75733.0
4605,79243.0
4606,79459.0
4607,79324.0
4608,73690.0
4609,78649.0
4610,78748.0
4611,79666.0
4612,77380.0
4613,78721.0
4614,75373.0
4615,77146.0
4616,76597.0
4617,80026.0
4618,74590.0
4619,77704.0
4620,78748.0
4621,76759.0
4622,78586.0
4623,78262.0
4624,77398.0
4625,78784.0
4626,77038.0
4627,78973.0
4628,75022.0
4629,77956.0
4630,76705.0
4631,77686.0
4632,77371.0
4633,78307.0
4634,78109.0
4635,78712.0
4636,78640.0
4637,76651.0
4638,75994.0
4639,75886.0
4640,78100.0
4641,77902.0
4642,76021.0
4643,78577.0
4644,76642.0
4645,76210.0
4646,77875.0
4647,76534.0
4648,75130.0
4649,78460.0
4650,75985.0
4651,77236.0
4652,79432.0
4653,78856.0
4654,77965.0
4655,77497.0
4656,76687.0
4657,75508.0
4658,77740.0
4659,76255.0
4660,74131.0
4661,77857.0
4662,75310.0
4663,75850.0
4664,74932.0
4665,79846.0
4666,75634.0
4667,75571.0
4668,77083.0
4669,76858.0
4670,77029.0
4671,76471.0
4672,78865.0
4673,75832.0
4674,78658.0
4675,75733.0
4676,77461.0
4677,76093.0
4678,77335.0
4679,77596.0
4680,78757.0
4681,76669.0
4682,76309.0
4683,76471.0
4684,75814.0
4685,78712.0
4686,76417.0
4687,76777.0
4688,80134.0
4689,79099.0
4690,77605.0
4691,76759.0
4692,78613.0
4693,76363.0
4694,76120.0
4695,73771.0
4696,77263.0
4697,76525.0
4698,75058.0
4699,76399.0
4700,75166.0
4701,77938.0
4702,77695.0
4703,78892.0
4704,77488.0
4705,78568.0
4706,75121.0
4707,77479.0
4708,77803.0
4709,77164.0
4710,78352.0
4711,79063.0
4712,77605.0
4713,79243.0
4714,81223.0
4715,78451.0
4716,77380.0
4717,77650.0
4718,75850.0
4719,78271.0
4720,77353.0
4721,75976.0
4722,77947.0
4723,78640.0
4724,76687.0
4725,78316.0
4726,73447.0
4727,78910.0
4728,78433.0
4729,79360.0
4730,75544.0
4731,77479.0
4732,78037.0
4733,78001.0
4734,80314.0
4735,77173.0
4736,79270.0
4737,79954.0
4738,77443.0
4739,79054.0
4740,75535.0
4741,78928.0
4742,74266.0
4743,78514.0
4744,77110.0
4745,78397.0
4746,77920.0
4747,76867.0
4748,76966.0
4749,78640.0
4750,75643.0
4751,73987.0
4752,76507.0
4753,76039.0
4754,76471.0
4755,78892.0
4756,77776.0
4757,76372.0
4758,79018.0
4759,73762.0
4760,75418.0
4761,76687.0
4762,75112.0
4763,76327.0
4764,77497.0
4765,75778.0
4766,78145.0
4767,76804.0
4768,76183.0
4769,76228.0
4770,77731.0
4771,74797.0
4772,76570.0
4773,78721.0
4774,76651.0
4775,76867.0
4776,78838.0
4777,77380.0
4778,78082.0
4779,75562.0
4780,78271.0
4781,76381.0
4782,75490.0
4783,77533.0
4784,77119.0
4785,76156.0
4786,77362.0
4787,77443.0
4788,77209.0
4789,75292.0
4790,77515.0
4791,80044.0
4792,75940.0
4793,75301.0
4794,78271.0
4795,75805.0
4796,78451.0
4797,75247.0
4798,79180.0
4799,80998.0
4800,77506.0
4801,78028.0
4802,77875.0
4803,75679.0
4804,77299.0
4805,78190.0
4806,77173.0
4807,75805.0
4808,75499.0
4809,79090.0
4810,78064.0
4811,74680.0
4812,77803.0
4813,78334.0
4814,77452.0
4815,77416.0
4816,75832.0
4817,74680.0
4818,79054.0
4819,79585.0
4820,76030.0
4821,79180.0
4822,75949.0
4823,76894.0
4824,76786.0
4825,79261.0
4826,76318.0
4827,78307.0
4828,77740.0
4829,76912.0
4830,76885.0
4831,75526.0
4832,78766.0
4833,76219.0
4834,75391.0
4835,77731.0
4836,77101.0
4837,77074.0
4838,76300.0
4839,78352.0
4840,73645.0
4841,77182.0
4842,76813.0
4843,77425.0
4844,75940.0
4845,78469.0
4846,75859.0
4847,78280.0
4848,76867.0
4849,77992.0
4850,76012.0
4851,76903.0
4852,78343.0
4853,76957.0
4854,76732.0
4855,77524.0
4856,76516.0
4857,76228.0
4858,77326.0
4859,78496.0
4860,76993.0
4861,75661.0
4862,79747.0
4863,79810.0
4864,79621.0
4865,75922.0
4866,77281.0
4867,77110.0
4868,76606.0
4869,76399.0
4870,74878.0
4871,80188.0
4872,77614.0
4873,74464.0
4874,79891.0
4875,77695.0
4876,78514.0
4877,79027.0
4878,78649.0
4879,76750.0
4880,77515.0
4881,80404.0
4882,78523.0
4883,78406.0
4884,76696.0
4885,73861.0
4886,75238.0
4887,79531.0
4888,77992.0
4889,79702.0
4890,77047.0
4891,75058.0
4892,78343.0
4893,78892.0
4894,75742.0
4895,79045.0
4896,76579.0
4897,75949.0
4898,77650.0
4899,78406.0
4900,77380.0
4901,80980.0
4902,76282.0
4903,79765.0
4904,77551.0
4905,78964.0
4906,77065.0
4907,77587.0
4908,76678.0
4909,77542.0
4910,77461.0
4911,74986.0
4912,77623.0
4913,79117.0
4914,75355.0
4915,73888.0
4916,75499.0
4917,74482.0
4918,74086.0
4919,77110.0
4920,79450.0
4921,77920.0
4922,78190.0
4923,75832.0
4924,79567.0
4925,80377.0
4926,74311.0
4927,80404.0
4928,79189.0
4929,77704.0
4930,75679.0
4931,79333.0
4932,77569.0
4933,79234.0
4934,77101.0
4935,77110.0
4936,77434.0
4937,79153.0
4938,77425.0
4939,76624.0
4940,77416.0
4941,79387.0
4942,76678.0
4943,75787.0
4944,78001.0
4945,77047.0
4946,80071.0
4947,80656.0
4948,77740.0
4949,78280.0
4950,76417.0
4951,77128.0
4952,76003.0
4953,76966.0
4954,76021.0
4955,77551.0
4956,80818.0
4957,76435.0
4958,80116.0
4959,78217.0
4960,75841.0
4961,76390.0
4962,76822.0
4963,76444.0
4964,77083.0
4965,78388.0
4966,79297.0
4967,74770.0
4968,78307.0
4969,75436.0
4970,76570.0
4971,79234.0
4972,76633.0
4973,76021.0
4974,78892.0
4975,75913.0
4976,77938.0
4977,77398.0
4978,77344.0
4979,77326.0
4980,76327.0
4981,75796.0
4982,79621.0
4983,79909.0
4984,77254.0
4985,78082.0
4986,77947.0
4987,78217.0
4988,77083.0
4989,77983.0
4990,77947.0
4991,76192.0
4992,77740.0
4993,76930.0
4994,76498.0
4995,77587.0
4996,77938.0
4997,77668.0
4998,80197.0
4999,77002.0
5000,76921.0
5001,79819.0
5002,75751.0
5003,76003.0
5004,76048.0
5005,75166.0
5006,74932.0
5007,77596.0
5008,75913.0
5009,76642.0
5010,79225.0
5011,78478.0
5012,79981.0
5013,74374.0
5014,75598.0
5015,77362.0
5016,76255.0
5017,78982.0
5018,76633.0
5019,79018.0
5020,80296.0
5021,78685.0
5022,78955.0
5023,77119.0
5024,78307.0
5025,77767.0
5026,76147.0
5027,75346.0
5028,72790.0
5029,75958.0
5030,75490.0
5031,77794.0
5032,77632.0
5033,76579.0
5034,77731.0
5035,77362.0
5036,76921.0
5037,75958.0
5038,75103.0
5039,75859.0
5040,75850.0
5041,77659.0
5042,77209.0
5043,80134.0
5044,80728.0
5045,77038.0
5046,80971.0
5047,76678.0
5048,78550.0
5049,79117.0
5050,81268.0
5051,77479.0
5052,78487.0
5053,78370.0
5054,76768.0
5055,75904.0
5056,78145.0
5057,77623.0
5058,79117.0
5059,77497.0
5060,76390.0
5061,77200.0
5062,77110.0
5063,77722.0
5064,79279.0
5065,79603.0
5066,78532.0
5067,77398.0
5068,77974.0
5069,77947.0
5070,79315.0
5071,78271.0
5072,75490.0
5073,77848.0
5074,77911.0
5075,79090.0
5076,79297.0
5077,79639.0
5078,82015.0
5079,78055.0
5080,78685.0
5081,77308.0
5082,74185.0
5083,77002.0
5084,77920.0
5085,77380.0
5086,77614.0
5087,77029.0
5088,74284.0
5089,76642.0
5090,77245.0
5091,80773.0
5092,76390.0
5093,79054.0
5094,78523.0
5095,77029.0
5096,80935.0
5097,77092.0
5098,78487.0
5099,74518.0
5100,80836.0
5101,79099.0
5102,79909.0
5103,75715.0
5104,78451.0
5105,74788.0
5106,79306.0
5107,77425.0
5108,75688.0
5109,75337.0
5110,77875.0
5111,75112.0
5112,77200.0
5113,76048.0
5114,74941.0
5115,77074.0
5116,75490.0
5117,78271.0
5118,78316.0
5119,78253.0
5120,78154.0
5121,78640.0
5122,79540.0
5123,74581.0
5124,77605.0
5125,76723.0
5126,78028.0
5127,76066.0
5128,77128.0
5129,78721.0
5130,77695.0
5131,76048.0
5132,73978.0
5133,78820.0
5134,77416.0
5135,77452.0
5136,75040.0
5137,77299.0
5138,78262.0
5139,79666.0
5140,78325.0
5141,75220.0
5142,79054.0
5143,77236.0
5144,78910.0
5145,75634.0
5146,76543.0
5147,76750.0
5148,78505.0
5149,76993.0
5150,76795.0
5151,79963.0
5152,74347.0
5153,79540.0
5154,79495.0
5155,76570.0
5156,77281.0
5157,77173.0
5158,78001.0
5159,73339.0
5160,75130.0
5161,77047.0
5162,78379.0
5163,78244.0
5164,74644.0
5165,75931.0
5166,75508.0
5167,76867.0
5168,77767.0
5169,77236.0
5170,78514.0
5171,75229.0
5172,74797.0
5173,75121.0
5174,77236.0
5175,78829.0
5176,75553.0
5177,75598.0
5178,77110.0
5179,75202.0
5180,78307.0
5181,78541.0
5182,79189.0
5183,74059.0
5184,78487.0
5185,80368.0
5186,78541.0
5187,76840.0
5188,79414.0
5189,76237.0
5190,76624.0
5191,76939.0
5192,81259.0
5193,78892.0
5194,78514.0
5195,74806.0
5196,77092.0
5197,77182.0
5198,76750.0
5199,79783.0
5200,78757.0
5201,80395.0
5202,76426.0
5203,74077.0
5204,74761.0
5205,79900.0
5206,78568.0
5207,77353.0
5208,75859.0
5209,78244.0
5210,77659.0
5211,77209.0
5212,75841.0
5213,78991.0
5214,76534.0
5215,76282.0
5216,77686.0
5217,76741.0
5218,74977.0
5219,73888.0
5220,80278.0
5221,77227.0
5222,78460.0
5223,76381.0
5224,77434.0
5225,75247.0
5226,77857.0
5227,77281.0
5228,75679.0
5229,76435.0
5230,77776.0
5231,79531.0
5232,75112.0
5233,76714.0
5234,78064.0
5235,77209.0
5236,71467.0
5237,78100.0
5238,78154.0
5239,76345.0
5240,77488.0
5241,76372.0
5242,77191.0
5243,75166.0
5244,73978.0
5245,78559.0
5246,78622.0
5247,79054.0
5248,79495.0
5249,77119.0
5250,80098.0
5251,77425.0
5252,75157.0
5253,78199.0
5254,78217.0
5255,77110.0
5256,76723.0
5257,76939.0
5258,76687.0
5259,77929.0
5260,77110.0
5261,76039.0
5262,79837.0
5263,78280.0
5264,78415.0
5265,76606.0
5266,75427.0
5267,74815.0
5268,76417.0
5269,77425.0
5270,79549.0
5271,77623.0
5272,79495.0
5273,77983.0
5274,77650.0
5275,76084.0
5276,76165.0
5277,77011.0
5278,76219.0
5279,76156.0
5280,76156.0
5281,77974.0
5282,81538.0
5283,78046.0
5284,75931.0
5285,76156.0
5286,77308.0
5287,75031.0
5288,77686.0
5289,77380.0
5290,79036.0
5291,78307.0
5292,76516.0
5293,79792.0
5294,77992.0
5295,78550.0
5296,79297.0
5297,77281.0
5298,77794.0
5299,79009.0
5300,76219.0
5301,76813.0
5302,76516.0
5303,79288.0
5304,78352.0
5305,77362.0
5306,76750.0
5307,80053.0
5308,77740.0
5309,78991.0
5310,76885.0
5311,77470.0
5312,76993.0
5313,75094.0
5314,76453.0
5315,74473.0
5316,74662.0
5317,78091.0
5318,77605.0
5319,78109.0
5320,78631.0
5321,77848.0
5322,78874.0
5323,78550.0
5324,75247.0
5325,77191.0
5326,77551.0
5327,78424.0
5328,77515.0
5329,78127.0
5330,75202.0
5331,76903.0
5332,78055.0
5333,77731.0
5334,77839.0
5335,77794.0
5336,75841.0
5337,78559.0
5338,75616.0
5339,76678.0
5340,76795.0
5341,76507.0
5342,77335.0
5343,79108.0
5344,77038.0
5345,75598.0
5346,75418.0
5347,80215.0
5348,76120.0
5349,78064.0
5350,79279.0
5351,76246.0
5352,78622.0
5353,74455.0
5354,76273.0
5355,74959.0
5356,77173.0
5357,77029.0
5358,77002.0
5359,75364.0
5360,76750.0
5361,77704.0
5362,75715.0
5363,80323.0
